Code,Name,Industry
05696U,臺股指元大53售24,
05697U,臺股指元大53售25,
05698U,T50正2群益53售06,
05699U,華邦電群益59售02,
05700U,京元電群益53售08,
05701U,南亞科永豐53售01,
05702U,川湖國泰54售03,
05703U,台灣50富邦56售04,
05704U,台灣50富邦56售05,
05705U,光寶科富邦53售04,
05706U,台達電富邦53售07,
05707U,日月光富邦53售01,
05708U,台積電中信59售01,
05709U,嘉澤中信53售01,
05710U,中砂元富53售02,
05711U,京元電元富53售06,
05712U,日月光元富53售02,
05713U,臺股指元富53售01,
05714U,T50正2國票53售03,
05715U,T50正2國票54售02,
05716U,FBNQ2X國票53售01,
05717U,群臺2X國票53售02,
05718U,台達電國票53售04,
05719U,鴻海國票54售03,
05720U,宏達電國票56售02,
057218,廣宇統一53購01,
05721U,漢翔國票54售02,
057220,正崴統一55購01,
05722U,台灣50凱基55售05,
057237,波力統一55購02,
05723U,T50正2凱基54售08,
05724U,京元電凱基53售08,
05725U,漢翔凱基53售09,
05726U,定穎控凱基55售01,
05727U,臺股指凱基54售17,
05728U,臺股指凱基54售18,
05729U,台積電台新53售01,
05730U,華邦電群益59售03,
05731U,南亞科群益53售05,
05732U,聯發科群益53售04,
05733U,緯創群益53售08,
05734U,世芯群益53售07,
05735U,台灣50元大54售07,
05736U,T50正2元大56售01,
05737U,T50正2元大57售01,
057380,英業達統一53購01,
057386,緯創統一53購01,
05738U,T50正2元大61售01,
057390,神達統一53購01,
057394,立積統一53購01,
05739U,道瓊銀元大53售03,
05740U,大成鋼元大54售09,
05741U,楠梓電元大54售07,
05742U,聯發科元大54售10,
05743U,宏達電元大54售09,
05744U,宏達電元大55售02,
05745U,定穎控元大54售05,
05746U,定穎控元大54售06,
05747U,臺股指元大53售26,
05748U,台灣50富邦59售02,
05749U,臺股指富邦57售02,
05750U,光寶科中信53售02,
05751U,緯創中信53售01,
05752U,佳能永豐53售05,
05753U,緯穎永豐53售04,
05754U,台灣50元富53售08,
05755U,宏達電元富53售05,
05756U,宏達電元富53售06,
05757U,宏達電元富53售07,
05758U,定穎控元富53售05,
05759U,緯穎元富53售10,
05760U,宏達電國票53售04,
05761U,宏達電國票54售04,
05762U,宏達電國票55售03,
05763U,達邁國票54售02,
05764U,上銀元大54售04,
05765U,宏達電元大54售11,
05766U,宏達電元大54售12,
057676,神達統一55購01,
05767U,世芯元大54售21,
057688,精金國票5B購01,
05768U,世芯元大54售22,
05769U,世芯元大54售23,
05770U,采鈺元大54售08,
05771U,臺股指元大59售05,
05772U,T50正2凱基54售09,
05773U,台達電凱基53售07,
05774U,國巨凱基53售02,
05775U,宏達電凱基53售06,
05776U,宏達電凱基57售02,
05777U,定穎控凱基54售03,
05778U,台積電群益53售07,
057797,鴻準統一55購01,
05779U,宏達電群益57售01,
05780U,漢翔群益53售06,
05781U,臺股指群益54售21,
05782U,臺股指群益54售22,
05783U,臺股指群益54售23,
05784U,臺股指群益54售24,
05785U,臺股指群益54售25,
05786U,臺股指群益54售26,
05787U,臺股指群益57售05,
05788U,臺股指群益57售06,
05789U,臺股指中信56售06,
05790U,台灣50永豐55售04,
057918,鴻海元大55購01,
05791U,光寶科永豐54售02,
057922,台積電元大55購01,
05792U,台達電永豐53售05,
05793U,鴻海永豐53售05,
05794U,華邦電永豐54售03,
05795U,台光電永豐53售05,
05796U,元黃金凱基53售02,
05797U,上銀凱基54售02,
05798U,光寶科凱基54售05,
05799U,光寶科凱基54售06,
05800U,采鈺凱基54售06,
05801U,臺股指凱基5A售03,
05802U,台積電國泰54售05,
05803U,台積電國泰54售06,
058040,金寶統一53購01,
05804U,臺股指國泰53售04,
058058,宏達電國票5B購01,
05805U,臺股指國泰53售05,
05806U,臺股指國泰55售01,
05807U,台灣50群益53售10,
05808U,台灣50群益53售11,
05809U,台灣50群益53售12,
05810U,台灣50群益53售13,
05811U,T50正2群益54售01,
05812U,光寶科群益53售06,
05813U,台達電群益55售01,
05814U,國巨群益57售01,
05815U,宏達電群益53售05,
05816U,滬深2X元大56售05,
05817U,台達電元大54售14,
05818U,台光電元大54售17,
058195,世芯永豐52購01,
058196,世芯永豐52購02,
05819U,台光電元大54售18,
05820U,緯穎元大54售24,
05821U,台灣50元富53售09,
05822U,T50正2元富53售03,
058232,日電貿統一52購01,
05823U,上銀元富53售02,
05824U,台達電元富53售01,
05825U,楠梓電元富53售02,
058267,元債2X元大53購01,
05826U,世芯元富53售10,
05827U,神達元富53售08,
05828U,材料元富53售06,
05829U,臺股指元富54售03,
05830U,楠梓電國票54售03,
058318,鴻海群益55購01,
05831P,亞光群益53售01,
05831U,台積電國票53售04,
05832U,台積電國票53售05,
05833U,台積電國票54售05,
05834U,毅嘉國票53售03,
05835U,萬海國票54售01,
05836U,偉訓國票53售02,
058370,宏達電國票55購01,
058371,宏達電國票5B購02,
058378,精金國票55購01,
05837U,臺股指國票53售10,
05838U,T50正2中信63售01,
05839U,台達電中信59售03,
05840U,華碩中信59售02,
05841U,臺股指中信56售08,
058424,金寶統一55購01,
058426,鴻準統一53購01,
058427,鴻準統一57購01,
058429,日電貿統一55購01,
05842U,國巨永豐54售01,
058433,元晶統一53購02,
058434,緯穎統一53購01,
058438,台積電永豐53購01,
05843U,台積電永豐53售07,
05844U,金像電永豐54售01,
05845U,滬深2X凱基56售04,
05846U,台光電凱基53售17,
05847U,昇陽半凱基53售05,
05848U,台灣50元富53售11,
058491,元債2X凱基53購01,
05849U,FBNQ2X元富53售04,
05850U,鴻海元富53售12,
05851U,富世達元富53售04,
05852U,臺股指元富53售02,
05853U,元黃金國票53售01,
05854U,川湖國票54售03,
05855U,精成科國票54售03,
05856U,台灣50國泰54售01,
05857U,智邦國泰54售02,
05858U,T50正2群益53售07,
05859U,楠梓電群益53售03,
05860U,台積電群益55售05,
05861U,萬海群益53售03,
058627,皇昌統一55購01,
05862U,世芯群益53售09,
05863U,神達群益53售08,
05864U,材料群益53售04,
05865U,臺股指群益59售09,
05866U,T50正2富邦57售01,
058675,緯穎元富53購01,
05867U,臺股指富邦53售14,
05868U,臺股指富邦53售15,
05869U,台灣50元大54售08,
05870U,台灣50元大55售04,
05871U,T50正2元大53售09,
05872U,國企2X元大53售03,
05873U,國企2X元大54售02,
05874U,台達電元大54售18,
05875U,台達電元大54售19,
05876U,金像電元大54售13,
05877U,華邦電中信53售05,
05878U,南亞科中信53售03,
05879U,力成中信53售01,
05880U,國企2X凱基54售02,
05881U,道瓊銀凱基54售03,
05882U,川湖凱基54售05,
058835,皇昌統一53購02,
058838,迅得統一55購01,
05883U,台達電凱基54售06,
058841,元日2X凱基53購01,
05884U,神達凱基53售07,
058852,台積電凱基53購01,
05885U,臺股指凱基53售23,
05886U,臺股指凱基59售08,
05887U,鈺邦統一54售01,
05888U,台灣50元富53售13,
05889U,FBNQ2X元富53售05,
05890U,國巨元富53售05,
05891U,南亞科元富53售08,
058920,元日2X群益53購01,
05892U,南亞科永豐53售02,
05893U,金像電國票54售02,
05894U,貿聯國票54售01,
05895U,天虹國票53售02,
058966,世芯元富52購01,
05896U,華城群益53售04,
058971,元日2X國票55購01,
05897U,川湖群益57售04,
05898U,國巨群益53售07,
05899U,智邦群益53售08,
05900U,台光電群益55售02,
059016,臺股指富邦52購01,
05901U,精成科群益58售02,
05902U,富世達群益53售05,
059038,世芯永豐55購01,
059039,世芯永豐5B購01,
05903U,臺股指群益56售03,
05904U,臺股指群益56售04,
059055,全漢統一53購01,
059056,全漢統一55購01,
059057,康舒統一53購01,
05905U,台光電元大54售20,
05906U,精成科元大54售14,
05907U,台達電統一55售02,
05908U,鴻海統一55售03,
05909U,台積電統一55售02,
05910U,華邦電統一53售04,
059113,台積電凱基5B購01,
05911U,南亞科統一53售03,
05912U,南亞科統一55售02,
059139,元日2X群益53購02,
05913U,聯發科統一55售03,
05914U,FBNQ2X元富53售06,
05915U,台積電元富53售14,
05916U,台積電元富53售15,
05917U,台積電元富53售16,
05918U,南亞科元富53售10,
05919U,力成元富53售02,
05920U,臺股指元富53售03,
05921U,FBNQ2X凱基53售02,
05922U,華城凱基53售04,
05923U,金像電凱基53售11,
059245,鴻海凱基58購01,
059247,台積電凱基53購02,
05924U,南亞科凱基53售07,
05925U,南亞科凱基53售08,
05926U,天虹凱基53售02,
05927U,臺股指凱基56售16,
05928U,FBNQ2X永豐53售01,
05929U,台積電永豐56售06,
05930U,南亞科永豐53售03,
05931U,宏達電永豐56售03,
05932U,華邦電元大54售06,
05933U,南亞科元大54售12,
05934U,臻鼎元大54售15,
05935U,臺股指元大53售28,
05936U,臺股指元大54售21,
05937U,臺股指元大54售22,
05938U,臺股指元大55售17,
059397,宇隆統一53購01,
05939U,臺股指元大56售16,
059401,正崴統一55購02,
059402,鉅祥統一53購01,
059403,全漢統一53購02,
059406,貿聯統一53購01,
059407,永崴控統一55購01,
05940U,台達電國票53售06,
05941U,華邦電國票54售06,
05942U,南亞科國票54售05,
05943U,南亞科國票54售06,
05944U,南亞科國票54售07,
05945U,達興國票53售03,
05946U,達興國票54售03,
05947U,仁寶群益53售03,
05948U,金像電群益59售01,
05949U,南亞科群益53售09,
05950U,聯發科群益53售06,
05951U,漢翔群益53售07,
059523,鴻海凱基55購01,
059524,台積電凱基53購03,
059525,台積電凱基53購04,
05952U,至上群益53售02,
05953U,臺股指群益53售18,
05954U,臺股指群益53售19,
05955U,臺股指群益53售20,
05956U,臺股指群益53售21,
05957U,臺股指群益53售22,
05958U,臺股指群益53售23,
05959U,臺股指群益53售24,
059600,台積電統一5B購02,
059606,碩天統一53購01,
059608,振樺電統一53購01,
059609,振樺電統一55購01,
05960U,臺股指群益53售25,
05961U,臺股指群益53售26,
059622,世芯元富55購01,
059623,世芯元富5B購01,
05962U,臺股指群益5B售04,
05963U,臺股指群益5B售05,
05964U,電子類群益53售02,
05965U,電子類群益53售03,
05966U,台灣50中信59售01,
05967U,國巨中信59售03,
05968U,華邦電中信53售07,
05969U,臺股指中信59售01,
059708,元日2X群益53購03,
05970U,台灣50凱基55售06,
05971U,光寶科凱基55售02,
05972U,光寶科凱基55售03,
05973U,聯發科凱基54售08,
05974U,欣興凱基53售04,
05975U,貿聯凱基53售05,
05976U,達興凱基53售09,
05977U,臺股指凱基5B售03,
05978U,台灣50元大53售13,
05979U,SGBR2X元大54售02,
05980U,光寶科元大54售13,
05981U,台積電元大54售34,
059828,台積電凱基5B購02,
05982U,台積電元大54售35,
05983U,台光電元大54售24,
05984U,鴻海富邦53售09,
059856,全訊統一53購01,
05985U,鴻海富邦55售03,
05986U,臺股指富邦54售09,
05987U,力積電永豐54售02,
05988U,台灣50元富53售15,
05989U,T50正2元富53售04,
05990U,T50正2元富53售05,
05991U,國巨元富53售07,
05992U,力積電元富53售03,
05993U,臺股指元富54售04,
05994U,為升群益53售03,
05995U,眾達群益53售02,
05996U,華邦電國泰54售10,
05997U,華邦電國泰54售11,
05998U,華晶科永豐53售01,
05999U,台灣50元富53售17,
06000U,台灣50元富53售18,
060019,正崴統一54購01,
06001U,台亞元富53售06,
06002U,力積電元富53售05,
06003U,旺宏統一54售02,
06004U,華邦電統一54售01,
06005U,台達電中信59售04,
06006U,台積電中信59售04,
06007U,華邦電中信53售09,
06008U,華邦電中信54售01,
06009U,力積電中信53售04,
06010U,華邦電凱基53售07,
06011U,力積電凱基53售04,
06012U,旺宏國票53售05,
06013U,旺宏國票54售03,
06014U,華邦電國票54售08,
06015U,華邦電國票54售09,
06016U,晶豪科國票53售03,
06017U,電子類國票53售05,
06018U,T50正2元大56售03,
06019U,台積電元大54售38,
060208,世芯永豐5C購01,
06020U,台積電元大54售39,
06021U,奇鋐元大54售27,
06022U,台灣50群益53售14,
06023U,佳能群益55售04,
06024U,裕民群益53售03,
06025U,力積電群益53售04,
06026U,臺股指群益53售27,
06027U,聯發科中信59售02,
06028U,智原中信57售02,
06029U,力積電中信53售05,
060306,友訊群益54購01,
06030U,台灣50凱基53售10,
06031U,T50正2凱基56售02,
060324,元債2X元大56購01,
060325,元債2X元大57購01,
060326,元日2X元大53購01,
060327,元日2X元大56購01,
06032U,國巨凱基53售07,
06033U,旺宏凱基53售06,
06034U,智原凱基53售03,
06035U,南電凱基53售11,
06036U,台積電富邦53售09,
06037P,臺股指群益54售03,
06037U,聯發科富邦53售04,
06038P,臺股指群益54售04,
06038U,華邦電永豐53售02,
06039P,臺股指群益54售05,
06039U,國巨元富53售10,
06040U,華邦電元富53售04,
06041U,美費半國票53售01,
060429,貿聯元富54購01,
06042U,台亞國票54售05,
06043U,定穎控國票54售02,
06044U,瀚宇博國票53售01,
06045U,力積電國票53售03,
06046U,力積電國票54售03,
06047U,力積電國票56售02,
06048U,臺股指國票53售11,
06049U,國巨國泰54售05,
06050U,精成科國泰54售04,
060511,元債2X凱基56購01,
06051U,台達電元大54售25,
06052U,華邦電元大54售14,
06053U,金像電元大54售16,
06054U,臺股指元大53售30,
06055U,臺股指元大53售31,
06056U,華邦電群益57售01,
06057U,毅嘉群益55售03,
06058U,聯鈞群益53售06,
06059U,華邦電中信53售10,
06060U,臺股指中信59售02,
06061U,台灣50凱基57售02,
06062U,國巨凱基54售04,
06063U,國巨凱基55售02,
06064U,華邦電凱基54售10,
06065U,瀚宇博凱基53售03,
06066U,臺股指凱基53售25,
06067U,臺股指富邦55售04,
06068U,臺股指富邦56售08,
06069U,臺股指富邦59售04,
060702,台積電統一58購02,
060703,智邦統一54購01,
060705,欣巴巴統一54購01,
06070U,國巨元富53售14,
06071U,華邦電元富53售05,
06072U,華邦電元富53售06,
06073U,鉅祥元富53售06,
06074U,A50正2永豐53售01,
06075U,定穎控國票54售03,
06076U,台達電群益55售02,
06077U,國巨群益53售09,
06078U,台積電群益53售09,
06079U,華邦電群益55售02,
06080U,南電群益57售03,
06081U,華邦電中信53售11,
06082U,光寶科富邦53售06,
06083U,台達電富邦53售10,
06084U,台積電富邦53售10,
06085U,華邦電富邦53售02,
06086U,華邦電富邦56售01,
06087U,臺股指富邦53售16,
06088U,台灣50元富53售20,
06089U,晶豪科元富53售02,
06090U,台灣50國票53售05,
06091U,T50正2國票53售04,
06092U,華邦電國票54售11,
06093U,晶豪科國票54售03,
06094U,晶豪科國票56售01,
06095U,臺股指國票53售12,
060962,台積電元富56購01,
060963,台積電元富5C購01,
060964,台積電元富5C購02,
06096U,台灣50永豐54售04,
06097U,華邦電凱基53售08,
06098U,華邦電凱基55售04,
06099U,華邦電凱基55售05,
06100U,華邦電凱基56售02,
06101U,晶豪科凱基53售06,
06102U,華邦電國泰54售13,
06103U,台光電國泰54售04,
06104U,聯鈞元大53售04,
06105U,臺股指元大53售33,
06106U,臺股指元大57售01,
06107U,臺股指元大59售08,
06108U,台灣50群益53售15,
06109U,T50正2群益53售09,
06110U,國巨群益55售03,
06111U,台積電群益53售10,
061121,元債2X元富5C購01,
06112U,台積電群益53售11,
06113U,華邦電群益53售17,
06114U,昇貿群益55售02,
06115U,臺股指群益53售28,
06116U,聯電中信53售03,
06117U,台積電中信57售02,
06118U,台灣50國票54售01,
06119U,S&P正2國票55售01,
06120U,T50正2凱基53售07,
06121U,鴻海凱基53售24,
06122U,台積電凱基55售14,
06123U,台積電凱基55售15,
06124U,聯發科凱基53售04,
06125U,定穎控凱基54售06,
06126U,臺股指凱基53售26,
06127U,臺股指凱基59售10,
06128U,台灣50元大53售15,
06129U,T50正2元大53售11,
06130U,T50正2元大59售01,
061318,川湖統一56購01,
06131U,FANG+元大53售02,
061325,元債2X凱基5C購01,
06132U,台積電元大53售12,
06133U,FBNQ2X群益55售01,
06134P,臺股指群益56售02,
06134U,美費半群益55售01,
06135U,台泥群益56售01,
06136U,偉訓群益55售01,
06137U,昇貿群益55售03,
06138U,世芯群益53售12,
06139U,國巨統一56售03,
06140U,鴻海中信56售02,
06141U,仁寶中信53售02,
06142U,台積電中信59售06,
061431,緯創元富5C購01,
06143U,群創中信53售03,
06144U,南電中信57售01,
06145U,台泥凱基56售01,
06146U,聯電凱基53售04,
06147U,台達電凱基54售09,
06148U,仁寶凱基53售04,
06149U,台積電凱基53售40,
06150U,台積電凱基53售41,
061518,牧德統一54購01,
061519,牧德統一56購01,
06151U,友達凱基53售03,
061520,天虹統一54購01,
06152U,群創凱基53售04,
06153U,鴻海元富53售15,
06154U,仁寶元富53售04,
06155U,創意元富53售07,
06156U,定穎控元富53售07,
06157U,臺股指元富53售06,
06158U,臺股指元富53售07,
06159U,臺股指元富53售08,
06160U,仁寶國票56售01,
06161U,華晶科國票54售04,
06162U,世芯國票54售06,
06163U,光寶科群益54售03,
06164U,鴻海群益53售22,
06165U,旺宏群益54售01,
06166U,聯發科群益53售10,
061674,台積電群益5B購01,
06167U,日月光群益54售02,
06168U,瀚宇博群益54售03,
06169U,台灣50元大53售16,
06170U,台積電元大53售14,
06171U,台積電元大53售15,
06172U,金像電元大53售15,
061735,牧德統一53購01,
06173U,台達電統一56售06,
06174U,鴻海統一58售04,
06175U,台積電統一58售04,
06176U,南電統一56售04,
06177P,台積電凱基5C售02,
06177U,台灣50富邦64售01,
06178U,T50正2富邦61售02,
06179U,臺股指富邦64售01,
06180U,T50正2元富54售05,
06181U,富世達元富54售01,
06182U,台達電永豐55售02,
06183U,美時國票54售01,
06184U,國巨國票54售03,
06185U,蔚華科國票55售02,
06186U,英業達凱基54售03,
061871,元債2X元大55購01,
061872,美債2X元大53購01,
061873,美債2X元大55購01,
06187U,金像電凱基54售06,
06188U,聯發科凱基54售12,
06189U,日月光凱基55售01,
06190U,臺股指凱基54售23,
06191U,大亞群益56售01,
06192U,川湖群益56售03,
06193U,鴻海群益55售05,
06194U,台積電群益59售02,
06195U,奇鋐群益54售17,
06196U,聯詠群益56售01,
06197U,欣興群益54售03,
06198U,華晶科群益5A售01,
06199U,緯創群益58售01,
06200U,昇貿群益56售01,
06201U,新日興群益5A售01,
06202U,創意群益54售03,
06203U,群創群益58售01,
06204U,華擎群益56售01,
06205U,世芯群益56售01,
06206U,定穎控群益56售02,
06207U,立積群益5A售01,
06208U,達麗群益56售01,
06209U,緯穎群益55售02,
06210U,龍德船群益58售01,
06211U,可寧衛群益56售01,
06212U,美時國泰55售03,
06213U,鴻海國泰55售01,
06214U,國巨元富54售02,
06215U,宏達電元富54售05,
06216U,宏達電元富54售06,
06217U,宏達電元富57售02,
06218U,宏達電元富5A售01,
06219U,定穎控元富55售04,
06220U,光寶科中信54售01,
062213,T50反1元富5C購01,
06221U,緯創中信54售03,
06222U,美時永豐55售02,
06223U,智邦永豐54售03,
06224U,台灣50國泰55售01,
06225U,美時國泰55售04,
06226U,AES國泰55售01,
06227U,美時國票55售02,
06228U,美時國票56售02,
06229U,第一銅國票54售02,
06230U,龍德船國票54售03,
062310,臺股指群益54購01,
062311,臺股指群益54購02,
06231U,富世達國票55售02,
06232U,華新統一58售05,
06233U,美時統一58售02,
06234U,台達電統一56售07,
06235U,鴻海統一58售06,
06236U,仁寶統一58售01,
06237U,國巨統一56售04,
06238U,台積電統一61售03,
06239U,旺宏統一58售01,
06240U,美時元大54售03,
06241U,聯發科元大54售22,
06242U,宏達電元大54售18,
06243U,宏達電元大54售19,
06244U,辛耘群益54售01,
062451,鴻海群益5C購01,
062452,鴻海群益5C購02,
062453,鴻海群益5C購03,
062456,台積電群益58購01,
062457,台積電群益58購02,
06245U,T50反1凱基54售08,
062461,凌陽群益52購01,
06246U,智邦凱基54售07,
06247U,宏達電凱基58售01,
062487,神達統一52購01,
062488,神達統一53購02,
062489,神達統一54購01,
06248U,緯創凱基54售07,
062490,神達統一58購01,
062491,神達統一5C購01,
062492,材料統一56購01,
06249U,新日興凱基54售03,
06250U,創意凱基54售07,
06251U,世芯凱基54售12,
06252U,臺股指凱基61售01,
06253U,東元富邦57售01,
06254U,華邦電統一56售03,
06255U,華邦電統一58售04,
06256U,宏達電統一58售02,
06257U,T50正2永豐5A售02,
06258U,楠梓電永豐54售01,
06259U,華邦電永豐55售03,
06260U,東元元富54售02,
06261U,惠特元富54售02,
06262U,東元國泰55售03,
06263U,台灣50元大54售10,
06264U,T50正2元大54售06,
06265U,華邦電元大54售17,
06266U,宏達電元大54售20,
06267U,緯創元大54售18,
062684,緯穎統一52購02,
062687,台積電永豐54購01,
06268U,昇貿元大54售06,
06269U,臺股指元大57售03,
06270U,東元凱基54售04,
06271U,東元凱基54售05,
06272U,第一銅凱基54售02,
06273U,金像電凱基54售07,
06274U,宏達電凱基54售03,
06275U,嘉晶凱基54售04,
06276U,嘉晶凱基54售05,
06277U,愛普凱基54售05,
06278U,國巨群益58售02,
062791,臺股指群益56購01,
06279U,宏達電群益54售06,
06280U,佳必琪群益55售02,
06281U,龍德船群益5A售01,
06282U,富世達群益56售03,
06283U,東元國票54售01,
06284U,華邦電國票55售04,
06285U,T50正2中信5A售01,
062860,世芯永豐53購01,
062868,聯發科統一5C購01,
06286U,台積電中信5A售02,
062870,亞光統一54購01,
062871,創意統一58購01,
06287U,東元永豐55售02,
06288U,台灣50凱基54售11,
062891,創意元富5C購01,
06289U,台灣50凱基55售08,
062907,台積電凱基5C購01,
06290U,東元凱基54售06,
06291U,中砂凱基54售03,
06292U,華新凱基54售04,
06293U,昇貿凱基56售01,
06294U,材料凱基54售03,
06295U,佳必琪凱基55售02,
06296U,臺股指國票54售04,
06297U,電子類國票54售01,
06298U,東元統一55售02,
06299U,光寶科統一56售03,
06300U,T50正2元大55售05,
06301U,鴻海元大54售54,
06302U,台積電元大54售49,
06303U,華邦電元大54售21,
06304U,華邦電元大54售22,
06305U,臺股指元大55售21,
06306U,臺股指元大56售18,
063074,上銀統一54購01,
063076,鴻海統一5C購01,
063077,精銳統一54購02,
063078,精銳統一56購01,
063079,緯穎統一54購01,
06307U,東元群益56售03,
06308U,華邦電群益57售02,
06309U,金像電群益54售04,
06310U,嘉晶群益55售02,
06311U,惠特群益55售02,
063123,台積電凱基53購05,
06312U,臺股指群益54售30,
06313U,臺股指群益54售31,
063148,元債2X元富5C購02,
06314U,臺股指群益54售32,
06315U,台灣50元富54售05,
06316U,T50正2元富54售07,
063173,世芯元富56購02,
063174,世芯元富5C購01,
06317U,道瓊銀元富54售03,
06318U,金寶元富54售01,
06319U,華邦電元富54售05,
063202,世芯群益53購01,
06320U,緯創元富54售07,
063214,S&P反1元大56購01,
063216,道瓊反元大56購01,
06321U,群創元富54售04,
06322U,材料元富54售04,
06323U,十銓元富54售02,
06324U,臺股指元富54售05,
06325U,臺股指元富54售06,
06326U,臺股指元富54售07,
063277,上銀統一52購01,
06327U,東元中信54售03,
063280,大立光統一5C購01,
063282,世芯統一52購01,
063283,世芯統一58購02,
063284,世芯統一5C購01,
06328U,台達電中信58售04,
06329U,緯穎中信58售01,
06330U,臺股指中信5A售01,
06331U,聯發科永豐54售08,
06332U,奇鋐永豐54售03,
06333U,T50正2富邦56售02,
06334U,台積電富邦54售04,
06335U,台積電富邦54售05,
06336U,華邦電富邦56售02,
06337U,道瓊銅凱基58售02,
06338U,為升凱基54售04,
06339U,楠梓電凱基54售04,
06340U,台積電凱基56售13,
06341U,緯創凱基54售09,
06342U,臺股指凱基54售24,
06343U,臺股指凱基54售25,
06344U,臺股指凱基54售26,
06345U,臺股指凱基54售27,
06346U,臺股指凱基54售28,
06347U,臺股指凱基55售19,
06348U,滬深2X元大56售07,
06349U,東元元大54售09,
063503,台積電統一5C購01,
06350U,華邦電元大54售26,
06351U,材料元大54售06,
06352U,緯穎元大54售32,
06353U,華邦電國泰55售03,
06354U,台灣50元富54售06,
06355U,科妍元富54售01,
063569,世芯永豐5A購01,
06356U,台達電元富54售03,
06357U,緯穎元富54售03,
06358U,南電元富54售03,
06359U,T50正2群益54售02,
06360U,群臺2X群益54售01,
063612,台積電群益5C購01,
063613,台積電群益5C購02,
06361U,中砂群益54售01,
06362U,台積電群益54售26,
06363U,台積電群益54售27,
06364U,華邦電群益57售03,
06365U,華新科群益56售01,
06366U,材料群益54售06,
06367U,臺股指國票54售05,
06368U,臺股指國票55售02,
06369U,電子類國票54售02,
063700,世芯永豐54購01,
063708,宇隆統一56購01,
063709,昆盈統一54購01,
06370U,T50正2永豐54售01,
063710,昆盈統一54購02,
063712,長榮統一5C購01,
063713,精銳統一52購02,
063716,啟碁統一54購01,
06371U,力積電永豐56售01,
06372U,台虹永豐54售02,
06373U,緯創富邦56售01,
06374U,臺股指富邦54售10,
063759,元債2X元富5C購03,
06375U,臺股指富邦55售05,
063760,元日2X元富5C購01,
06376U,台灣50元富54售07,
06377U,T50正2元富54售08,
06378U,愛普元富54售03,
06379U,力積電元富54售04,
06380U,力積電元富54售05,
06381U,臺股指元富54售09,
06382U,臺股指元富54售10,
06383U,臺股指國票54售07,
063840,台積電群益5C購03,
063841,台積電群益5C購04,
06384U,電子類國票54售04,
06385U,華邦電國泰55售06,
06386U,滬深2X凱基56售05,
06387U,東元凱基54售08,
06388U,台積電凱基55售16,
06389U,華邦電凱基54售16,
06390U,力積電凱基54售06,
06391U,力積電凱基54售07,
06392U,力積電凱基54售08,
06393U,臺股指凱基54售29,
06394U,臺股指凱基54售30,
06395U,臺股指凱基57售03,
063963,世芯永豐56購01,
06396U,FBNQ2X元大55售02,
06397U,台積電元大54售54,
06398U,台積電元大54售55,
06399U,台積電元大54售56,
06400U,華邦電元大54售29,
064014,元債2X凱基5C購02,
06401U,智邦元大54售18,
06402U,達興元大54售11,
06403U,力積電元大54售08,
06404U,力積電元大54售09,
06405U,臺股指元大54售25,
06406U,臺股指元大54售26,
06407U,台灣50群益54售09,
06408U,台灣50群益54售10,
064092,臺指反群益52購01,
06409U,T50正2群益54售03,
06410U,第一銅群益54售03,
06411U,台達電群益56售01,
06412U,台積電群益54售28,
06413U,台積電群益54售29,
06414U,英業達群益54售01,
06415U,矽統群益54售01,
06416U,台光電群益54售07,
064178,上銀統一54購02,
06417U,宏達電群益54售07,
064180,晟銘電統一58購01,
064181,嘉晶統一54購01,
06418U,晶豪科群益56售02,
064193,道瓊銅國票53購01,
06419U,德律群益5A售01,
06420U,緯創群益5A售01,
06421U,力成群益5A售01,
06422U,矽力群益54售05,
06423U,力積電群益54售03,
06424U,臺股指群益54售33,
06425U,台達電富邦54售05,
06426U,台達電富邦54售06,
06427U,臺股指富邦57售03,
06428U,臺股指富邦57售04,
06429U,T50正2元富54售09,
06430U,十銓元富54售04,
064316,臺指反凱基51購01,
06431U,臺股指元富54售11,
06432U,台積電國票54售07,
06433U,台積電國票54售08,
06434U,台積電國票55售03,
06435U,十銓國票55售02,
06436U,十銓國票57售01,
06437U,華東國票54售01,
06438U,華東國票56售01,
06439U,華東國票58售01,
064405,神達統一56購01,
06440U,台積電永豐55售08,
06441U,力積電永豐55售02,
06442U,T50正2元大54售09,
06443U,FBNQ2X元大55售03,
06444U,美費半元大54售03,
06445U,美費半元大55售02,
06446U,台積電元大54售58,
06447U,台積電元大54售59,
06448U,旺宏元大54售08,
06449U,力積電元大54售10,
06450U,華新群益54售03,
06451U,定穎控群益56售04,
06452U,力積電群益54售05,
06453U,台灣50凱基54售12,
06454U,T50正2凱基54售12,
06455U,台達電凱基54售12,
06456U,台積電凱基54售25,
06457U,台積電凱基55售17,
06458U,台積電凱基55售18,
06459U,智邦凱基59售02,
064608,鴻海凱基5C購01,
06460U,台光電凱基54售08,
06461U,長榮凱基54售03,
06462U,景碩凱基54售01,
064634,廣宇統一54購01,
064638,玉晶光統一54購01,
06463U,亞翔凱基54售06,
064640,玉晶光統一56購01,
06464U,臺股指凱基56售18,
06465U,T50正2元富54售10,
064663,元債2X元大53購02,
064664,元債2X元大54購02,
06466U,A50正2元富54售01,
06467U,道瓊銀國票55售01,
06468U,台灣50國泰55售02,
06469U,聯鈞永豐56售02,
06470U,T50正2凱基54售13,
06471U,台達電凱基56售03,
06472U,台積電凱基54售27,
